247.5	4.398
247.67	54.879
247.84	39.875
248.01	27.861
248.17	29.066
248.34	24.527
248.51	23.611
248.68	19.745
248.85	25.279
249.02	25.102
249.18	28.49
249.35	31.915
249.52	37.139
249.69	32.499
249.86	38.801
250.02	33.153
250.19	29.072
250.36	23.008
250.53	21.602
250.7	14.247
250.87	21.006
251.03	17.262
251.2	22.546
251.37	25.552
251.54	31.205
251.71	32.226
251.87	33.99
252.04	30.998
252.21	33.571
252.38	33.62
252.55	32.032
252.71	27.566
252.88	28.083
253.05	30.307
253.22	28.801
253.39	29.15
253.56	31.093
253.72	31.79
253.89	39.155
254.06	37.846
254.23	35.202
254.4	38.096
254.56	40.167
254.73	37.563
254.9	35.656
255.07	29.857
255.24	30.596
255.4	32.36
255.57	35.796
255.74	27.884
255.91	30.997
256.08	30.451
256.24	32.555
256.41	32.19
256.58	32.171
256.75	29.657
256.92	35.297
257.08	31.308
257.25	33.273
257.42	29.517
257.59	31.194
257.75	29.279
257.92	29.411
258.09	27.49
258.26	26.094
258.43	25.19
258.59	27.577
258.76	24.746
258.93	27.994
259.1	26.592
259.27	26.825
259.43	30.496
259.6	31.036
259.77	33.262
259.94	38.83
260.11	37.592
260.27	37.24
260.44	36.029
260.61	32.832
260.78	33.663
260.94	33.06
261.11	27.093
261.28	25.882
261.45	26.021
261.62	25.203
261.78	27.144
261.95	28.366
262.12	24.458
262.29	26.844
262.45	27.93
262.62	28.822
262.79	28.913
262.96	30.741
263.13	29.014
263.29	32.655
263.46	29.974
263.63	28.03
263.8	23.038
263.96	24.933
264.13	23.212
264.3	23.316
264.47	21.826
264.63	22.154
264.8	22.105
264.97	26.185
265.14	21.635
265.31	23.556
265.47	25.252
265.64	28.903
265.81	32.806
265.98	35.412
266.14	32.666
266.31	35.945
266.48	34.026
266.65	34.748
266.81	29.525
266.98	29.316
267.15	28.985
267.32	31.237
267.48	33.476
267.65	31.774
267.82	28.781
267.99	29.059
268.15	25.666
268.32	27.055
268.49	25.408
268.66	25.53
268.82	29.186
268.99	30.871
269.16	33.073
269.33	36.135
269.49	34.417
269.66	38.653
269.83	36.692
270	33.359
270.16	32.531
270.33	37.417
270.5	34.457
270.67	32.568
270.83	27.992
271	28.168
271.17	30.685
271.34	29.781
271.5	22.719
271.67	23.856
271.84	24.281
272.01	27.049
272.17	27.648
272.34	28.856
272.51	29.848
272.68	31.277
272.84	29.261
273.01	32.291
273.18	32.138
273.35	30.09
273.51	28.891
273.68	28.635
273.85	27.883
274.02	31.599
274.18	27.779
274.35	29.374
274.52	29.292
274.69	28.047
274.85	23.794
275.02	29.196
275.19	27.42
275.35	30.978
275.52	28.243
275.69	31.948
275.86	30.117
276.02	38.134
276.19	34.854
276.36	35.686
276.53	34.054
276.69	36.81
276.86	33.821
277.03	35.137
277.19	27.561
277.36	29.407
277.53	25.405
277.7	30.792
277.86	26.908
278.03	30.708
278.2	29.483
278.37	33.617
278.53	33.89
278.7	37.802
278.87	31.602
279.03	31.646
279.2	26.761
279.37	29.839
279.54	28.043
279.7	25.729
279.87	26.701
280.04	27.631
280.2	29.626
280.37	36.859
280.54	34.333
280.71	37.551
280.87	35.349
281.04	32.809
281.21	33.961
281.37	34.983
281.54	28.74
281.71	31.782
281.88	29.583
282.04	30.468
282.21	32.553
282.38	33.991
282.54	34.765
282.71	37.157
282.88	32.837
283.04	32.379
283.21	31.98
283.38	29.241
283.55	27.714
283.71	28.337
283.88	26.315
284.05	29.269
284.21	29.841
284.38	35.402
284.55	35.891
284.72	34.268
284.88	47.385
285.05	48.325
285.22	47.91
285.38	50.743
285.55	47.693
285.72	52.754
285.88	49.382
286.05	31.216
286.22	29.171
286.38	28.28
286.55	25.3
286.72	23.018
286.89	16.711
287.05	20.985
287.22	21.426
287.39	22.669
287.55	25.036
287.72	26.982
287.89	28.031
288.05	27.471
288.22	30.159
288.39	29.906
288.55	28.82
288.72	27.176
288.89	22.765
289.05	19.807
289.22	22.003
289.39	16.775
289.56	20.044
289.72	22.499
289.89	20.227
290.06	22.884
290.22	23.513
290.39	24.114
290.56	22.559
290.72	24.163
290.89	24.063
291.06	30.064
291.22	30.229
291.39	32.484
291.56	33.747
291.72	38.217
291.89	34.461
292.06	35.796
292.22	30.132
292.39	31.576
292.56	31.207
292.72	31.549
292.89	27.017
293.06	29.917
293.22	25.194
293.39	27.095
293.56	27.645
293.72	26.653
293.89	23.936
294.06	32.671
294.22	31.864
294.39	36.086
294.56	36.132
294.72	35.061
294.89	32.27
295.06	33.89
295.22	29.485
295.39	24.754
295.56	22.764
295.72	20.765
295.89	18.566
296.06	18.803
296.22	14.497
296.39	11.83
296.56	19.708
296.72	24.04
296.89	25.379
297.06	23.622
297.22	27.702
297.39	31.992
297.56	35.272
297.72	31.648
297.89	28.776
298.06	27.17
298.22	26.453
298.39	28.389
298.56	25.62
298.72	23.324
298.89	20.631
299.05	19.639
299.22	23.907
299.39	27.302
299.55	22.44
299.72	25.417
299.89	20.474
300.05	23.473
300.22	22.078
300.39	20.58
300.55	19.892
300.72	20.677
300.89	19.521
301.05	22.037
301.22	19.036
301.38	19.218
301.55	16.828
301.72	16.454
301.88	15.698
302.05	17.53
302.22	18.245
302.38	20.596
302.55	21.315
302.72	23.783
302.88	23.166
303.05	26.98
303.21	25.096
303.38	30.003
303.55	28.327
303.71	30.731
303.88	29.88
304.05	31.826
304.21	29.176
304.38	32.15
304.55	28.951
304.71	29.039
304.88	27.701
305.04	27.326
305.21	25.528
305.38	26.801
305.54	20.355
305.71	22.889
305.88	22.318
306.04	19.859
306.21	20.206
306.37	22.195
306.54	22.244
306.71	24.479
306.87	23.781
307.04	25.658
307.2	23.429
307.37	25.927
307.54	25.124
307.7	25.594
307.87	26.198
308.04	24.245
308.2	21.081
308.37	27.38
308.53	20.568
308.7	18.339
308.87	17.752
309.03	19.075
309.2	17.655
309.36	20.384
309.53	18.676
309.7	21.251
309.86	27.008
310.03	30.355
310.2	24.674
310.36	29.418
310.53	28.51
310.69	27.008
310.86	26.916
311.03	23.798
311.19	19.959
311.36	26.65
311.52	23.916
311.69	23.603
311.86	20.614
312.02	18.847
312.19	20.18
312.35	20.962
312.52	19.401
312.69	20.901
312.85	19.339
313.02	26.879
313.18	27.804
313.35	28.159
313.52	27.242
313.68	23.978
313.85	19.099
314.01	20.525
314.18	14.553
314.35	20.036
314.51	12.791
314.68	11.816
314.84	12.863
315.01	18.304
315.17	16.691
315.34	19.348
315.51	18.568
315.67	22.039
315.84	23.613
316	23.485
316.17	20.278
316.34	25.877
316.5	25.535
316.67	20.619
316.83	19.922
317	19.962
317.17	18.675
317.33	19.879
317.5	17.325
317.66	17.151
317.83	20.545
317.99	25.141
318.16	24.144
318.33	28.848
318.49	27.819
318.66	25.566
318.82	27.202
318.99	25.611
319.15	25.808
319.32	25.481
319.49	23.29
319.65	26.871
319.82	28.219
319.98	32.537
320.15	32.544
320.31	33.262
320.48	34.226
320.65	32.381
320.81	28.56
320.98	29.276
321.14	24.119
321.31	27.982
321.47	23.864
321.64	21.824
321.81	27.199
321.97	29.152
322.14	27.577
322.3	27.904
322.47	23.252
322.63	24.342
322.8	28.572
322.97	26.537
323.13	21.566
323.3	27.809
323.46	27.407
323.63	29.16
323.79	29.255
323.96	25.674
324.12	26.136
324.29	34.519
324.46	27.343
324.62	27.388
324.79	23.187
324.95	23.565
325.12	28.267
325.28	29.611
325.45	26.966
325.61	30.638
325.78	28.757
325.95	28.957
326.11	31.337
326.28	30.629
326.44	34.594
326.61	33.64
326.77	31.937
326.94	35.838
327.1	40.034
327.27	36.263
327.43	36.983
327.6	32.747
327.77	35.736
327.93	38.3
328.1	35.863
328.26	35.053
328.43	37.209
328.59	36.05
328.76	35.772
328.92	38.286
329.09	37.357
329.25	39.537
329.42	45.019
329.58	48.113
329.75	48.565
329.92	49.499
330.08	47.496
330.25	48.519
330.41	46.719
330.58	45.226
330.74	40.183
330.91	41.526
331.07	38.162
331.24	37.993
331.4	40.286
331.57	43.928
331.73	44.862
331.9	51.831
332.06	54.366
332.23	61.055
332.39	60.789
332.56	63.599
332.72	62.443
332.89	69.168
333.06	65.746
333.22	70.049
333.39	69.338
333.55	77.318
333.72	77.141
333.88	81.78
334.05	80.484
334.21	85.992
334.38	84.96
334.54	89.683
334.71	86.684
334.87	92.898
335.04	91.611
335.2	91.451
335.37	91.108
335.53	91.421
335.7	89.851
335.86	94.471
336.03	91.301
336.19	94.104
336.36	94.362
336.52	101.023
336.69	109.44
336.85	116.842
337.02	119.578
337.18	122.828
337.35	130.893
337.51	136.175
337.68	135.003
337.84	132.193
338.01	134.782
338.17	139.761
338.34	144.506
338.5	148.636
338.67	154.842
338.83	163.157
339	174.174
339.16	179.947
339.33	184.542
339.49	193.186
339.66	194.815
339.82	202.312
339.99	212.221
340.15	213.698
340.32	214.834
340.48	217.402
340.65	219.646
340.81	226.704
340.98	226.902
341.14	228.258
341.31	234.186
341.47	241.692
341.64	247.932
341.8	256.963
341.97	264.41
342.13	275.188
342.3	280.088
342.46	285.631
342.63	293.388
342.79	294.23
342.96	294.668
343.12	294.265
343.29	287.945
343.45	287.932
343.62	282.508
343.78	280.42
343.95	284.296
344.11	292.94
344.28	304.334
344.44	321.948
344.61	332.704
344.77	346.258
344.93	355.688
345.1	365.214
345.26	367.056
345.43	372.349
345.59	371.875
345.76	381.634
345.92	388.23
346.09	401.681
346.25	410.481
346.42	418.577
346.58	423.06
346.75	433.245
346.91	430.502
347.08	438.33
347.24	435.531
347.41	441.76
347.57	446.685
347.74	449.961
347.9	451.697
348.06	462.348
348.23	465.571
348.39	473.103
348.56	475.035
348.72	484.527
348.89	498.96
349.05	517.381
349.22	529.526
349.38	551.618
349.55	573.526
349.71	601.666
349.88	620.332
350.04	633.589
350.2	639.885
350.37	646.537
350.53	645.247
350.7	644.219
350.86	636.844
351.03	632.658
351.19	629.908
351.36	631.841
351.52	635.183
351.68	639.05
351.85	641.043
352.01	645.774
352.18	659.045
352.34	675.229
352.51	693.7
352.67	713.498
352.84	735.815
353	767.907
353.17	793.632
353.33	814.115
353.49	829.902
353.66	848.079
353.82	865.136
353.99	874.807
354.15	877.582
354.32	887.512
354.48	892.657
354.64	897.702
354.81	894.037
354.97	892.844
355.14	893.69
355.3	890.264
355.47	880.387
355.63	865.218
355.8	849.849
355.96	832.657
356.12	811.754
356.29	796.706
356.45	779.358
356.62	771.57
356.78	771.05
356.95	767.189
357.11	762.846
357.27	760.104
357.44	742.445
357.6	732.377
357.77	720.552
357.93	721.751
358.1	735.074
358.26	762.917
358.42	802.835
358.59	869.7
358.75	933.714
358.92	1003.931
359.08	1049.309
359.25	1088.576
359.41	1112.173
359.57	1121.926
359.74	1104.682
359.9	1086.383
360.07	1054.977
360.23	1041.123
360.39	1024.039
360.56	1012.317
360.72	1000.226
360.89	1004.867
361.05	1012.674
361.21	1033.019
361.38	1052.544
361.54	1082.008
361.71	1116.866
361.87	1159.967
362.04	1186.637
362.2	1208.463
362.36	1228.137
362.53	1235.667
362.69	1237.692
362.86	1243.876
363.02	1247.431
363.18	1265.579
363.35	1279.359
363.51	1286.904
363.68	1298.891
363.84	1313.378
364	1317.796
364.17	1328.271
364.33	1340.873
364.5	1369.804
364.66	1407.667
364.82	1459.915
364.99	1504.972
365.15	1560.933
365.32	1600.893
365.48	1639.936
365.64	1665.699
365.81	1682.301
365.97	1684.396
366.14	1692.967
366.3	1686.12
366.46	1690.749
366.63	1682.198
366.79	1684.172
366.96	1675.396
367.12	1666.729
367.28	1648.42
367.45	1637.644
367.61	1623.879
367.77	1624.85
367.94	1618.567
368.1	1629.604
368.27	1644.335
368.43	1681.011
368.59	1717.624
368.76	1757.206
368.92	1796.701
369.09	1825.795
369.25	1843.334
369.41	1852.01
369.58	1834.527
369.74	1809.029
369.9	1780.576
370.07	1752.998
370.23	1751.233
370.4	1763.47
370.56	1781.259
370.72	1800.192
370.89	1812.896
371.05	1822.661
371.21	1813.826
371.38	1790.25
371.54	1743.059
371.71	1710.592
371.87	1689.792
372.03	1677.941
372.2	1652.473
372.36	1629.817
372.52	1596.491
372.69	1580.129
372.85	1552.29
373.01	1516.784
373.18	1489.045
373.34	1481.534
373.51	1475.824
373.67	1483.17
373.83	1474.078
374	1476.406
374.16	1492.28
374.32	1521.316
374.49	1545.552
374.65	1584.418
374.81	1639.022
374.98	1703.135
375.14	1745.57
375.3	1776.433
375.47	1780.859
375.63	1789.142
375.8	1797.509
375.96	1800.527
376.12	1807.394
376.29	1843.617
376.45	1883.1
376.61	1945.36
376.78	2014.93
