247.5	35.86
247.67	62.187
247.84	44.26
248.01	40.795
248.17	40.528
248.34	39.176
248.51	36.875
248.68	37.426
248.85	45.84
249.02	44.673
249.18	44.127
249.35	46.871
249.52	46.227
249.69	47.587
249.86	50.965
250.02	45.824
250.19	44.842
250.36	40.997
250.53	43.305
250.7	39.005
250.87	42.138
251.03	36.218
251.2	38.843
251.37	39.19
251.54	46.842
251.71	47.358
251.87	52.089
252.04	46.438
252.21	52.241
252.38	46.95
252.55	48.988
252.71	44.676
252.88	45.567
253.05	43.812
253.22	46.284
253.39	43.359
253.56	49.719
253.72	48.021
253.89	57.693
254.06	53.55
254.23	57.037
254.4	62.678
254.56	66.135
254.73	63.948
254.9	62.018
255.07	54.176
255.24	54.848
255.4	51.844
255.57	50.466
255.74	46.005
255.91	49.096
256.08	48.703
256.24	52.544
256.41	48.069
256.58	48.819
256.75	45.228
256.92	49.439
257.08	45.516
257.25	47.153
257.42	40.385
257.59	43.095
257.75	43.4
257.92	45.883
258.09	43.325
258.26	44.105
258.43	43.839
258.59	45.149
258.76	45.637
258.93	47.368
259.1	45.768
259.27	44.352
259.43	47.518
259.6	50.718
259.77	50.636
259.94	53.589
260.11	52.02
260.27	51.471
260.44	51.732
260.61	47.854
260.78	42.597
260.94	47.203
261.11	44.027
261.28	43.233
261.45	44.582
261.62	48.137
261.78	50.495
261.95	54.157
262.12	49.524
262.29	49.866
262.45	51.237
262.62	55.976
262.79	50.858
262.96	51.916
263.13	48.19
263.29	49.083
263.46	48.667
263.63	47.711
263.8	42.213
263.96	45.537
264.13	48.85
264.3	54.865
264.47	57.793
264.63	59.022
264.8	58.556
264.97	59.757
265.14	56.767
265.31	54.842
265.47	51.593
265.64	48.233
265.81	47.278
265.98	47.577
266.14	43.754
266.31	45.604
266.48	40.938
266.65	42.693
266.81	38.811
266.98	41.789
267.15	42.535
267.32	46.347
267.48	48.388
267.65	49.038
267.82	46.155
267.99	46.85
268.15	43.435
268.32	46.385
268.49	46.43
268.66	42.618
268.82	45.065
268.99	48.662
269.16	50.579
269.33	52.696
269.49	48.318
269.66	48.752
269.83	49.582
270	49.26
270.16	48.366
270.33	57.494
270.5	55.611
270.67	56.645
270.83	54.905
271	58.091
271.17	57.201
271.34	55.968
271.5	47.477
271.67	50.395
271.84	50.314
272.01	48.137
272.17	47.439
272.34	51.219
272.51	50.034
272.68	56.277
272.84	53.536
273.01	54.346
273.18	57.864
273.35	56.892
273.51	52.77
273.68	51.437
273.85	43.015
274.02	44.16
274.18	40.977
274.35	42.461
274.52	41.128
274.69	40.783
274.85	38.267
275.02	43.779
275.19	38.596
275.35	40.55
275.52	38.584
275.69	42.882
275.86	39.842
276.02	46.958
276.19	44.887
276.36	54.268
276.53	55.516
276.69	56.448
276.86	53.613
277.03	54.642
277.19	47.836
277.36	48.385
277.53	40.845
277.7	44.803
277.86	40.15
278.03	45.686
278.2	44.176
