247.5	40.552
247.67	81.418
247.84	53.568
248.01	45.784
248.17	45.88
248.34	41
248.51	39.545
248.68	37.58
248.85	45.741
249.02	49.003
249.18	54.754
249.35	58.761
249.52	58.304
249.69	55.477
249.86	61.812
250.02	55.164
250.19	50.677
250.36	44.887
250.53	41.492
250.7	38.632
250.87	41.336
251.03	37.119
251.2	37.469
251.37	38.596
251.54	44.326
251.71	47.248
251.87	50.803
252.04	48.746
252.21	50.34
252.38	49.873
252.55	52.361
252.71	47.995
252.88	44.369
253.05	44.625
253.22	44.339
253.39	40.128
253.56	44.214
253.72	46.153
253.89	54.43
254.06	57.44
254.23	60.982
254.4	68.986
254.56	74.695
254.73	74.255
254.9	68.996
255.07	65.275
255.24	63.672
255.4	58.371
255.57	54.103
255.74	48.84
255.91	49.041
256.08	50.571
256.24	53.104
256.41	51.344
256.58	50.611
256.75	53.25
256.92	57.868
257.08	52.264
257.25	51.098
257.42	41.462
257.59	40.798
257.75	42.059
257.92	40.202
258.09	39.171
258.26	41.061
258.43	43.553
258.59	47.995
258.76	50.362
258.93	53.818
259.1	54.45
259.27	52.649
259.43	53.342
259.6	52.509
259.77	52.328
259.94	57.27
260.11	53.317
260.27	51.196
260.44	48.897
260.61	48.81
260.78	47.147
260.94	52.159
261.11	45.5
261.28	46.651
261.45	49.043
261.62	54.105
261.78	56.891
261.95	60.872
262.12	52.755
262.29	56.36
262.45	58.644
262.62	58.338
262.79	56.462
262.96	58.059
263.13	56.3
263.29	58.699
263.46	58.755
263.63	56.931
263.8	55.158
263.96	55.944
264.13	56.564
264.3	59.513
264.47	62.651
264.63	61.561
264.8	63.281
264.97	63.35
265.14	59.602
265.31	59.886
265.47	54.999
265.64	55.475
265.81	55.52
265.98	53.984
266.14	52.26
266.31	53.593
266.48	49.575
266.65	49.935
266.81	45.207
266.98	49.866
267.15	52.711
267.32	54.908
267.48	56.366
267.65	55.401
267.82	51.275
267.99	51.059
268.15	44.292
268.32	40
268.49	39.814
268.66	41.288
268.82	44.648
268.99	51.552
269.16	54.249
269.33	56.333
269.49	58.23
269.66	60.609
269.83	58.176
270	55.579
270.16	53.926
270.33	61.219
270.5	60.204
270.67	59.403
270.83	55.894
271	58.388
271.17	58.542
271.34	59.21
271.5	50.048
271.67	52.01
271.84	52.314
272.01	54.06
272.17	56.648
272.34	62.153
272.51	62.1
272.68	65.541
272.84	65.602
273.01	64.928
273.18	63.776
273.35	58.552
273.51	51.385
273.68	48.569
273.85	47.74
274.02	46.698
274.18	44.12
274.35	45.879
274.52	45.15
274.69	45.827
274.85	43.783
275.02	44.603
275.19	41.607
275.35	46.736
275.52	45.199
275.69	47.926
275.86	48.04
276.02	54.2
276.19	48.25
276.36	56.279
276.53	56.241
276.69	61.14
276.86	60.096
277.03	60.258
277.19	53.001
277.36	58.484
277.53	52.603
277.7	53.495
277.86	42.853
278.03	46.115
278.2	44.989
278.37	49.288
278.53	50.363
278.7	50.483
278.87	47.767
279.03	52.108
279.2	41.432
279.37	44.191
279.54	41.834
279.7	36.212
279.87	37.899
280.04	39.17
280.2	39.549
280.37	56.661
280.54	53.795
280.71	58.232
280.87	62.591
281.04	63.424
281.21	61.95
281.37	61.598
281.54	50.003
281.71	52.683
281.88	50.319
282.04	49.743
282.21	46.652
282.38	52.035
282.54	53.304
282.71	54.498
282.88	51.463
283.04	53.192
283.21	51.266
283.38	52.208
283.55	48.758
283.71	54.557
283.88	52.634
284.05	56.588
284.21	59.237
284.38	63.248
284.55	63.792
284.72	65.411
284.88	82.1
285.05	85.709
285.22	88.998
285.38	91.117
285.55	87.638
285.72	88.732
285.88	81.811
286.05	58.359
286.22	56.984
286.38	55.466
286.55	50.431
286.72	53.897
286.89	54.37
287.05	58.106
287.22	53.415
287.39	54.34
287.55	54.476
287.72	54.872
287.89	50.789
288.05	51.844
288.22	53.093
288.39	56.258
288.55	53.117
288.72	51.154
288.89	47.194
289.05	50.115
289.22	45.157
289.39	44.972
289.56	44.252
289.72	45.071
289.89	42.018
290.06	45.236
290.22	42.491
290.39	48.927
290.56	44.614
290.72	48.8
290.89	49.37
291.06	55.932
291.22	54.262
291.39	56.023
291.56	47.714
291.72	54.458
291.89	53.175
292.06	57.225
292.22	51.264
292.39	58.103
292.56	56.383
292.72	59.659
292.89	56.545
293.06	54.731
293.22	48.919
293.39	50.15
293.56	48.689
293.72	49.84
293.89	45.595
