96.083,61.25,18.25,105.083,134.292,129.75,93.333,72.45,129.35,74.6,16.35,66.55,69.4,65.783,101.028,105.714,131.857,47.031,59.185,84.032
65.333,81.0,22.0,72.875,89.476,66.917,75.222,69.824,56.917,45.824,52.15,49.4,21.25,42.864,66.75,37.526,51.0,47.852,57.893,98.172
53.333,38.348,36.812,89.5,78.684,66.091,61.217,61.917,56.714,87.1,36.15,51.647,33.45,69.368,38.387,23.857,47.464,59.643,54.208,79.233
51.667,70.65,36.35,78.15,21.0,63.143,76.7,22.294,113.1,80.389,18.0,88.706,84.6,118.842,51.471,48.593,105.333,61.387,86.107,71.767
82.333,53.9,26.105,43.4,48.722,102.391,64.15,77.933,84.9,61.316,43.278,89.95,71.9,102.0,57.667,35.893,31.107,78.815,59.036,88.906
66.583,42.45,63.0,73.273,47.9,78.333,31.15,34.133,70.632,36.533,57.529,82.944,43.3,63.792,61.545,52.821,23.087,77.781,55.556,62.25
64.833,60.25,75.579,36.25,47.409,88.727,59.25,67.222,49.647,71.65,73.444,54.55,70.15,147.917,82.861,25.0,29.429,92.967,51.962,83.034
87.0,58.5,77.65,65.458,50.176,72.292,68.1,38.571,58.2,103.389,13.429,93.95,39.85,42.905,87.0,27.5,29.321,75.656,62.963,73.71
88.167,72.182,86.542,100.435,45.958,27.3,92.85,69.812,67.0,92.3,21.25,28.55,34.471,50.647,58.333,88.5,55.679,84.188,61.474,66.452
82.167,14.615,82.348,86.875,32.9,42.591,70.111,75.941,68.0,103.2,45.2,70.526,52.722,59.957,52.143,57.667,26.875,73.355,81.957,54.75
106.917,53.208,75.0,72.125,66.0,72.583,86.3,74.056,83.9,63.05,84.8,86.615,38.571,73.261,47.0,44.737,52.476,65.0,96.542,62.516
65.0,77.083,50.542,61.417,78.6,59.417,87.15,37.071,49.55,72.5,81.7,40.65,56.529,77.85,49.914,60.208,59.0,64.375,51.696,56.375
77.583,88.917,20.333,12.708,88.682,51.778,77.0,55.5,71.3,73.895,69.35,82.833,79.6,52.174,70.781,81.308,14.542,58.71,56.391,22.0
41.583,59.125,35.095,90.565,102.261,120.857,39.85,51.789,58.6,102.647,13.133,88.9,95.8,41.476,65.972,86.571,12.542,86.438,52.458,43.562
42.083,69.042,74.474,85.0,24.235,103.875,85.6,75.65,79.9,66.333,18.4,67.9,51.5,88.1,42.636,70.864,22.708,55.533,80.5,66.517
18.25,71.292,81.762,63.087,30.143,48.083,75.889,63.444,28.769,24.35,28.412,26.45,51.222,93.933,88.353,75.0,52.917,64.048,84.321,66.586
24.5,75.043,93.25,62.5,24.5,71.0,57.0,29.909,67.471,46.75,8.867,55.947,58.95,65.15,53.857,76.083,72.826,56.875,69.96,74.677
72.25,69.667,69.688,60.167,10.0,95.368,68.211,43.438,30.5,42.056,12.091,77.3,53.688,94.522,66.5,49.643,63.833,84.75,83.68,55.697
93.333,28.3,87.65,52.857,67.864,43.476,96.95,77.85,41.222,53.5,39.056,80.056,73.312,99.481,60.824,89.0,78.136,48.35,84.0,48.857
73.333,90.417,54.5,59.167,39.842,100.542,92.444,41.75,78.45,64.588,26.526,73.105,75.9,57.679,94.5,85.769,75.44,52.038,60.458,44.8
77.667,60.583,62.333,57.7,51.417,110.5,97.15,50.95,58.842,67.333,22.722,105.55,82.3,50.5,78.6,74.111,50.964,36.917,45.792,64.429
69.417,73.85,55.083,70.095,55.105,108.792,64.944,62.55,58.308,73.438,72.643,70.4,83.25,66.643,95.361,57.905,60.333,27.25,63.609,69.406
81.5,66.208,70.583,49.348,96.833,17.875,46.056,50.3,78.0,73.857,73.467,30.15,89.056,75.37,104.514,62.37,59.839,60.448,96.125,44.788
60.5,91.318,71.292,64.083,37.167,51.708,47.0,96.6,71.75,51.8,53.0,48.111,80.438,56.0,60.29,58.222,79.312,56.077,56.5,65.448
110.167,129.348,74.375,68.542,22.952,55.217,41.579,44.85,74.7,43.4,62.357,53.65,41.615,74.083,70.171,73.929,98.48,73.607,40.833,61.361
113.667,101.333,87.609,68.75,44.6,65.261,48.833,61.941,56.75,69.05,61.15,71.278,72.05,82.792,54.889,45.04,53.167,103.094,80.2,42.333
70.167,98.083,59.917,34.263,88.364,84.042,61.438,15.667,82.7,68.5,50.3,57.8,87.35,72.917,71.765,69.679,37.5,90.857,46.909,22.1
94.75,61.042,77.13,94.708,68.333,78.267,82.95,37.75,64.529,71.2,39.8,101.75,61.842,74.0,74.345,44.964,63.444,87.067,17.917,50.75
94.333,61.375,65.905,60.375,34.222,68.875,56.375,71.222,70.824,75.667,27.706,67.4,34.765,52.208,83.057,43.92,134.207,79.219,18.1,63.29
54.583,47.421,79.667,52.9,26.737,59.087,60.75,29.647,92.0,87.375,26.474,56.062,70.929,64.917,51.5,63.222,85.688,81.714,34.583,40.97
62.083,60.391,66.25,83.5,17.867,66.421,70.562,27.421,42.1,81.105,36.789,61.1,89.529,104.591,81.097,84.889,36.344,92.594,89.333,52.657
61.083,88.087,51.3,43.143,37.75,72.526,42.214,41.812,71.867,31.947,30.412,32.067,71.286,91.0,80.375,39.8,62.25,79.893,49.45,64.486
45.833,75.583,95.917,68.5,53.909,61.458,60.765,21.556,67.35,47.938,59.071,54.632,80.25,85.407,62.375,53.625,36.5,62.429,40.417,68.389
59.917,98.417,62.25,61.5,114.391,63.217,69.2,78.95,45.533,72.133,17.333,106.0,60.944,69.714,73.938,36.25,58.0,74.656,81.5,63.281
106.333,38.333,49.318,75.609,52.739,115.8,65.9,12.429,37.824,63.7,14.857,43.158,60.15,58.037,49.533,39.722,132.821,65.656,40.208,56.111
74.25,18.143,43.583,54.625,20.261,85.833,58.882,16.765,33.067,53.471,26.5,28.8,56.938,62.679,66.438,46.632,87.792,45.875,40.583,68.233
69.417,61.421,57.417,69.053,27.053,56.042,62.05,44.412,70.0,98.25,71.529,50.875,46.053,60.037,81.938,85.304,100.964,45.0,59.348,89.125
65.833,61.429,62.708,85.25,129.875,74.833,65.4,44.923,58.55,73.55,34.353,41.3,64.5,85.385,79.062,56.238,45.179,68.87,64.957,80.613
48.667,131.957,76.217,59.708,56.364,64.444,80.85,46.474,57.5,77.0,51.85,60.059,35.615,77.393,65.483,61.875,65.536,67.607,30.947,51.419
73.583,92.417,46.25,44.625,62.348,70.364,78.412,54.3,47.65,106.941,67.45,52.562,51.474,75.593,35.806,56.348,55.857,64.208,50.238,57.444
69.417,51.833,67.875,52.792,75.292,66.826,46.889,33.062,37.5,71.812,23.643,92.625,30.8,58.154,62.469,64.679,63.857,82.261,46.926,48.171
68.556,82.583,87.375,82.227,81.083,75.958,72.667,44.412,69.895,74.812,30.579,70.812,81.65,66.667,61.312,77.0,78.607,63.821,21.346,61.806
96.667,60.917,61.208,79.917,83.167,74.667,85.45,21.643,30.467,117.188,21.5,128.562,37.632,76.13,58.968,29.333,56.926,68.258,59.458,69.471
79.5,83.318,23.125,86.083,50.565,49.333,55.0,46.0,48.2,83.625,23.188,95.812,18.706,77.125,65.226,63.625,53.167,80.625,102.571,87.118
65.583,74.292,108.792,65.625,34.9,56.591,76.15,61.5,39.789,84.5,10.286,61.0,28.842,68.862,79.143,87.781,96.312,60.583,60.062,52.867
82.333,61.167,68.043,28.083,15.111,57.25,82.053,40.947,53.588,63.0,52.8,72.188,25.35,64.536,37.806,68.323,86.667,63.0,58.556,48.886
97.5,82.947,43.042,49.208,51.625,64.208,89.474,86.941,55.9,60.125,50.222,87.5,27.455,50.097,39.833,48.562,100.923,89.185,71.387,57.057
