48.95,26.45,9.208,34.792,40.417,41.667,36.75,21.05,5.1,23.643,9.15,26.2,18.75,15.25,19.833,23.917,27.969,13.139,13.139,16.0
61.8,52.2,14.125,17.409,50.727,39.5,52.4,50.625,17.917,39.167,48.2,24.2,14.036,20.719,27.75,20.914,19.75,30.719,28.531,28.585
72.667,27.4,38.048,62.125,53.417,62.458,57.5,58.917,31.364,53.0,30.0,44.562,19.821,33.964,24.611,12.472,22.219,32.286,27.273,43.116
29.786,45.45,40.458,47.55,16.818,74.25,80.143,28.2,68.688,42.438,21.8,53.3,50.429,43.667,30.944,24.583,39.25,36.167,39.719,31.818
83.789,49.833,19.583,33.25,40.35,74.85,66.053,64.375,67.125,51.417,45.412,60.889,48.72,45.469,33.028,18.029,27.625,41.531,25.806,33.182
83.9,52.292,32.45,49.864,33.318,63.125,22.7,38.35,49.125,24.889,51.4,52.5,30.458,31.594,31.133,22.735,11.552,44.25,25.528,21.386
75.0,45.667,44.722,19.091,34.625,65.042,62.7,40.4,48.625,50.368,60.625,43.55,37.833,51.759,49.857,13.5,12.167,32.971,26.972,28.769
84.0,36.667,44.957,50.5,42.778,31.417,55.0,22.556,48.882,81.105,30.882,53.263,23.583,20.276,43.5,12.25,13.125,22.028,25.909,36.682
48.8,58.864,66.042,81.864,37.167,22.667,87.765,28.0,51.143,76.6,25.65,14.1,30.75,8.29,42.969,39.227,34.143,38.222,42.033,22.275
78.95,27.333,53.217,67.917,24.8,44.81,75.85,61.647,57.842,74.75,28.2,54.625,43.208,41.4,33.438,35.306,22.643,46.242,50.531,21.795
84.55,47.217,57.783,50.682,35.0,69.619,84.6,54.647,60.1,34.5,57.111,35.176,26.353,39.344,24.375,23.444,23.464,39.0,50.222,22.786
79.95,59.708,28.875,18.7,63.091,49.125,68.3,40.4,43.4,50.75,64.2,19.2,33.28,32.471,27.844,37.258,49.621,39.091,27.833,23.159
61.6,63.708,10.091,19.583,70.158,41.818,48.45,46.55,32.95,22.111,53.5,33.789,49.652,21.889,40.115,50.032,24.25,33.25,30.444,11.068
27.0,44.208,22.0,38.824,80.889,55.792,43.3,39.95,42.15,71.15,20.667,51.0,52.75,26.057,33.0,46.281,9.75,37.222,21.556,15.818
37.25,61.792,36.85,72.125,41.429,53.833,53.65,63.05,57.167,49.933,11.267,40.45,33.815,43.882,11.552,39.036,25.438,26.889,48.278,31.721
21.3,62.792,59.333,56.364,19.458,13.667,52.833,42.333,15.5,25.2,29.316,12.45,40.52,42.875,58.871,39.5,40.781,31.903,48.667,25.073
20.75,72.333,65.625,47.042,14.042,63.0,63.75,24.818,11.062,37.25,18.55,44.368,38.192,27.727,23.031,34.219,48.625,29.148,46.588,33.591
56.85,31.833,71.292,40.417,22.2,38.789,79.0,42.5,29.158,31.85,21.211,61.188,38.947,46.618,40.75,14.528,46.871,40.552,40.515,26.278
83.389,20.917,50.042,38.333,88.238,31.5,95.222,60.05,36.4,52.938,56.222,52.667,52.286,41.8,27.5,42.333,38.25,27.71,43.333,22.9
91.706,55.25,27.0,47.476,59.524,56.696,77.4,35.25,34.95,45.231,46.5,54.421,47.577,27.75,59.75,37.571,49.613,12.185,35.031,13.35
83.688,34.208,36.833,63.211,43.957,85.55,70.9,29.45,52.05,44.688,35.421,55.7,41.031,23.914,18.343,29.438,37.077,23.656,23.781,40.237
